date,AAPL,AMD,AMZN,AXISBANK.NS,BAC,BAJFINANCE.NS,GOOGL,HCLTECH.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JPM,LT.NS,META,MSFT,NVDA,ONGC.NS,RELIANCE.NS,SBIN.NS,TCS.NS,TITAN.NS,TSLA,WIPRO.NS
2024-03-04,-0.596076,0.097483,0.028166,0.682283,2.508022,0.219339,-1.702785,-0.670106,0.122296,0.240048,1.049951,-1.245591,-0.764104,1.066529,-0.696187,-0.956262,0.357975,1.315823,2.364807,1.135547,-0.303465,-0.591962,-0.776271,-5.328836,-0.468498
2024-03-05,-0.374795,2.309229,-1.588197,-0.12701,1.316917,-4.213589,0.599024,-0.286332,1.325596,-0.214133,0.170328,-1.682987,-0.854389,1.175146,-0.512223,-0.965656,-2.732148,0.813886,1.339286,-0.370246,1.877844,-1.228456,0.073372,-1.261949,-0.859491
2024-03-06,-1.134106,0.095049,-1.156431,2.25414,-0.645171,-0.33557,-1.292068,1.934281,0.631295,-0.133109,1.555117,0.920265,0.332101,0.147952,0.668876,-0.309469,-0.21838,0.770255,-1.424547,0.639462,0.031902,1.758866,1.672869,-1.91678,-0.107064
2024-03-07,-0.088675,-0.53642,1.138252,-1.292189,0.084277,1.118895,1.197388,-0.748483,0.041506,0.607085,-0.639299,-0.00928,1.397573,-1.074198,0.442531,1.770387,0.743627,2.785112,-0.76717,-1.600155,-0.246837,1.072573,-0.659754,2.466296,0.340633
2024-03-11,-0.109866,-2.275748,-1.348168,-0.642843,1.412829,-1.774809,1.131267,-0.987914,-0.153843,-0.794932,-0.850223,-0.469487,-1.775434,0.539297,-1.605403,-2.70015,0.188225,-0.757846,-1.474292,-1.504367,-2.06329,0.815605,-1.387099,1.322318,-0.550838
2024-03-12,0.046204,1.117091,1.089337,-0.723982,0.167124,0.484774,1.072759,-0.018342,1.781733,-0.077735,-0.018576,0.809372,-0.504303,0.471024,-0.478151,1.315734,1.879202,4.388464,-1.313871,0.601737,-1.337661,1.695632,-0.350876,-0.129387,-0.37055
2024-03-13,-0.949238,-1.982591,0.375215,-1.423355,0.333712,0.262453,0.56834,-0.44241,-0.348002,-2.627364,0.631289,-0.093,-2.885059,0.535829,-2.650688,0.036334,-0.717532,-0.183405,-5.705311,-3.216704,-1.502672,-1.331748,-3.546157,-2.062992,-1.829504
2024-03-14,0.052048,-3.037529,0.596543,-1.55814,-0.640311,-0.90921,1.35279,2.769278,-0.454827,1.290756,0.333331,2.409565,-0.545092,-1.601841,2.300787,-1.685128,1.18504,-1.823016,4.257426,-0.571298,-1.180162,1.303733,0.280994,-3.141208,3.352293
2024-03-15,0.847109,3.370663,-1.256794,-0.932542,0.368484,2.18508,-0.926321,-1.771017,0.18276,-0.10086,0.778916,-0.432635,0.455415,2.048481,-1.69122,-1.00407,-0.684489,1.043366,-1.970075,-0.541742,-0.994248,0.635641,-0.041269,0.251289,0.437105
2024-03-18,-1.053714,-1.365823,-0.750857,1.661875,0.981488,-0.148898,-0.625804,-0.393963,-0.06565,-0.898401,0.572057,-1.677913,-0.36993,1.064889,0.679927,1.030678,0.7411,-2.138557,1.023361,1.371477,0.529506,-1.488642,-1.085937,2.223267,-1.505789
2024-03-19,0.998053,-0.949992,0.964294,-0.450002,0.390079,1.329559,-0.762692,-2.582926,0.964819,-0.713897,0.509991,-1.94053,-2.021529,0.560421,-1.109857,1.653108,0.856812,3.111887,-1.049618,-0.244969,-0.849317,-1.825361,0.122937,-0.603384,-2.77996
2024-03-20,1.678805,-1.26353,1.141135,-1.452381,2.539062,0.597581,0.500004,-1.099861,-1.242193,-0.35778,0.416667,-0.515038,1.390244,1.102013,0.198414,1.205203,0.765405,0.640338,1.695893,1.106485,1.530714,-0.378828,0.198139,1.537574,-0.514059
2024-03-21,-3.208138,-3.919992,-1.022285,-0.360802,1.570533,0.122998,-1.251084,-0.758703,0.218357,0.373773,-0.934061,-0.594632,0.536994,1.292486,0.988613,-1.350277,-0.107017,-0.937167,-0.661126,-0.106714,0.309971,-0.428569,0.571122,-2.02392,0.160116
2024-03-22,0.302751,1.37689,0.630096,-0.653776,-0.962311,0.83371,1.106498,-0.137822,0.128381,0.781581,0.846323,-0.798818,1.744806,-1.200944,2.019065,0.508873,-0.223417,3.453992,0.114085,0.348285,0.383147,0.356682,2.181911,2.483652,-0.439447
2024-03-26,-0.170584,-0.930154,-1.026917,1.122454,0.243244,2.303649,0.299559,0.0,-0.126116,0.353922,0.249764,0.043567,0.49348,0.585847,1.805828,-1.82923,-0.930427,-3.432412,1.471434,-0.237028,-0.403741,0.064516,0.905865,-0.509578,-1.265431
2024-03-27,1.701774,-0.205607,-0.027798,0.674118,1.503359,1.108593,-0.205052,-1.453158,1.204728,-0.45778,0.004618,-0.812167,0.234193,1.536898,0.635349,-1.089526,-0.709172,-3.073717,-1.226415,3.097374,-1.30552,-1.224125,1.632871,-0.870956,-1.542636
2024-03-28,-0.157208,0.568342,0.11656,-0.536641,0.530215,3.0311,0.053024,-0.351837,0.499762,0.86192,0.764981,0.732947,0.08178,0.406034,1.547257,-1.473097,-0.05701,0.395559,2.13373,-0.47057,1.978987,0.680501,1.111703,-0.935477,0.713236
2024-04-01,-0.677612,1.798995,0.099567,0.071269,-1.107006,-0.141853,3.185349,0.497092,0.857339,0.700436,0.32845,-1.937708,-0.559305,-0.525028,1.511562,0.851805,0.146243,0.070871,0.690172,-0.515918,-0.098808,0.488751,-2.211644,-0.53925,0.258425
2024-04-02,-0.141948,-0.429043,0.904671,-0.361565,0.29578,-0.600608,0.690552,-1.969208,1.023786,-0.491734,-1.210654,-0.134694,-0.664797,0.236908,-1.10136,2.529373,0.316588,1.135136,0.888558,0.198784,1.08151,-0.159382,0.051943,1.141126,-0.155618
2024-04-03,0.509509,1.819315,1.395225,1.863379,0.106944,1.559674,0.85937,0.688367,0.692893,-0.729677,0.204647,0.111564,-0.187799,-0.37178,-0.453983,1.565349,0.171539,0.542466,0.109078,-0.706778,0.804022,2.50065,-0.870473,2.658213,0.666669
2024-04-04,-0.863225,-9.34288,-2.173913,-0.658883,-2.068972,-0.838662,-1.934854,-0.074638,1.569147,-0.222469,-0.543906,-0.2583,-0.657973,-1.757469,-0.185282,-1.065019,-1.672977,-4.978651,-3.463124,-1.137013,-2.025808,0.689156,1.143048,0.611509,0.329355
2024-04-05,-0.005893,1.380126,1.474944,-0.188484,0.814994,-0.816887,1.646338,0.181533,0.685513,0.088302,1.252339,-0.064192,1.195269,0.657623,-0.716161,2.027636,1.311869,1.314675,0.037337,-0.053052,0.897155,0.031423,-0.633865,-2.472207,-0.29805
2024-04-08,-0.343135,1.0107,-0.914923,0.848177,0.80645,-0.5052,1.354894,-0.89768,-0.536993,-0.353537,0.816066,-0.424818,0.186783,0.435179,1.67824,-1.895033,-0.13642,-1.766622,1.065224,1.572139,0.293715,-0.262364,-1.309676,2.149521,-2.061226
2024-04-09,0.574986,0.334876,-0.8385,-0.917431,0.586514,-0.365653,0.326741,0.032468,-0.405179,-0.301634,1.382856,0.325502,-0.952495,-0.464489,-0.909686,-1.020615,-0.037521,-2.387874,-0.388884,-1.702483,-0.553061,-0.940009,-2.014645,2.295993,-1.684063
2024-04-10,-0.604268,0.257929,1.739888,0.147312,-1.425494,-0.078083,-0.044816,-0.123294,-0.874253,-0.70271,-0.139514,0.429905,2.019614,-0.040911,-1.23158,2.069549,0.253442,3.709219,0.759395,0.901898,1.637311,0.714033,0.574524,-0.739713,-0.041887
2024-04-12,1.314133,-0.75974,-0.847004,-0.560449,-0.055852,0.076826,-0.145613,-1.008458,-0.134783,-1.264977,0.081561,-1.27992,-1.126439,-2.936498,-1.885357,-1.12989,-0.507014,-1.686753,-2.280243,-0.591173,-1.408815,0.765548,-1.904026,-0.748516,-0.894737
2024-04-15,-1.522581,-2.499535,-2.032758,-0.484435,-1.04597,-0.962905,-2.51794,-0.136018,-0.190317,-1.510522,-1.986,-0.800674,-0.490655,-0.872629,-0.69635,-3.191276,-3.037973,-3.475948,3.994797,0.261804,-0.30271,-1.504472,-0.17743,-5.145682,-1.522137
2024-04-16,-1.37991,0.727143,0.027284,0.18573,-3.933513,-0.794586,0.13619,-0.608869,1.496301,1.731564,-0.326935,-2.518956,0.626108,-1.148163,-1.022335,0.331257,0.002407,1.136143,2.220214,0.853203,0.059902,-0.748333,1.585397,0.236057,-1.037409
2024-04-18,-0.589184,-0.276505,-1.239874,-1.929802,0.647157,-0.503744,0.431311,-0.690571,-1.000139,-0.011286,-1.727193,-0.130179,-1.678407,0.082824,-0.30882,0.396139,-1.548843,-0.351893,-4.143359,0.056368,-0.964032,-0.381759,-3.313306,-0.872732,-1.801104
2024-04-19,-0.727999,-3.265385,-2.29943,1.38916,2.40998,4.085497,-1.350833,0.381415,3.010326,0.522527,1.358094,1.895307,1.614837,1.86404,-0.18865,-4.321794,-1.215257,-8.358394,-0.542005,0.916406,2.171547,-0.307453,1.076564,-1.288849,2.897727
2024-04-22,0.193325,0.33075,0.163894,1.438879,1.972972,1.742635,1.276652,0.943401,-2.902278,-0.377778,0.727658,0.904992,-0.398121,1.838807,1.231522,-1.631543,0.219957,1.810409,-0.18031,0.502565,1.584559,0.719315,0.834034,1.060049,2.04307
2024-04-23,0.937398,0.408843,0.819851,-0.212665,1.133369,-0.671779,0.828229,0.796664,-1.22519,0.432756,-0.886364,-0.041578,0.917,0.528433,-0.622121,0.987279,0.823772,2.047815,-0.018067,-1.330294,0.344003,-0.060616,0.360504,0.941876,-1.006851
2024-04-24,1.489138,-3.078687,-1.861735,0.686553,0.789056,0.633666,1.041336,-0.721477,-0.217825,-0.255954,0.411994,-0.938174,-0.081534,1.338374,0.506008,-2.865803,-0.122082,-5.089929,0.630403,-0.910485,-0.693645,-1.515423,-0.885502,-0.436006,-0.862255
2024-04-25,0.212352,3.090849,2.351488,2.454545,-0.05273,-0.478855,3.08597,1.635195,0.298755,-0.321706,2.178899,1.299292,1.519722,0.582572,1.001077,4.741341,1.271479,4.772541,0.930734,1.211437,5.456431,1.075777,-0.66481,7.05837,0.457617
2024-04-26,-0.341419,2.048748,1.023618,0.026553,-0.26364,-3.840001,-1.387852,-2.834822,-0.657981,-0.99555,-0.382143,-0.656383,0.170748,-0.04133,-1.281491,0.414537,-1.419319,4.67322,-0.035338,-0.778708,-1.789439,-0.876744,-0.089185,-0.331663,0.584545
2024-04-29,0.074987,0.704045,-0.979476,2.561262,-0.766387,0.539765,-1.721285,-1.950528,0.957096,-0.353621,4.706681,0.335679,-0.859731,-0.103368,0.782007,-1.578852,-0.740284,0.184945,-0.264131,1.036209,2.416357,0.838977,0.553699,2.988008,-1.005021
2024-04-30,-1.730802,-1.400735,-3.362967,0.495626,-0.910308,1.370432,-1.708835,-0.712006,-0.595081,-0.071687,-0.823305,-0.986262,-0.977383,-0.554946,-1.228358,-0.204147,-3.028719,-0.960566,-0.579963,-0.06812,-0.030248,-1.326191,-0.371946,-1.97882,-0.129591
2024-05-02,0.301434,0.446711,2.139892,-0.532009,-1.311207,-0.794908,1.110505,0.198818,0.673456,0.963697,-0.31059,0.102615,0.68807,-0.730307,0.263226,0.64716,0.045263,1.619917,0.640565,-0.370241,0.380936,2.256455,-0.461647,-1.558573,-1.081315
2024-05-03,-1.751936,1.243702,-0.417134,-0.816754,0.0,-5.423659,-0.190972,-1.602186,-0.890267,-0.669801,0.065715,-0.407842,-0.818095,-0.776045,-3.05263,1.35223,1.088795,1.139095,0.739439,-2.515296,-0.401291,-1.201753,-1.699585,-0.499727,-0.662465
2024-05-06,-0.350973,1.750485,1.299119,-0.021855,0.079657,-2.113314,0.38218,0.058914,0.042709,1.402245,0.416101,0.415495,-0.742005,0.140825,-1.688997,2.216956,1.16939,3.076407,-2.268797,-1.112851,-3.257486,1.766158,-5.634353,0.522302,-0.032693
2024-05-07,-0.572365,-1.209068,-0.084694,-1.60116,0.371351,-0.25254,1.632047,-1.261174,-1.038137,5.004409,-1.398138,1.122846,0.789653,0.026084,-1.484449,0.418191,-1.282981,-0.597158,-3.628034,-1.024029,-1.243839,1.224939,-1.774778,-2.516445,0.454744
2024-05-08,-0.060159,0.143417,0.298761,0.355666,0.026521,-1.048536,0.224855,-1.299818,-0.889062,-1.071241,-0.315126,-0.553907,-0.056656,2.434552,1.687084,1.963324,0.580639,1.038187,1.224865,1.506265,1.021681,0.402675,-0.474745,1.824119,-0.387094
2024-05-09,1.101013,-0.483253,0.328248,-0.565951,1.998401,-2.864009,0.336506,0.384034,-1.861077,-0.638733,-0.432832,0.840601,-3.397345,1.193832,-1.125954,1.153194,0.426237,-1.968427,-4.328224,-1.33581,0.973022,-0.045433,-0.434074,-1.73704,-1.266921
2024-05-10,-1.000536,-1.536065,-0.888141,-0.320368,-0.077959,0.681583,0.368979,-0.295434,-0.07644,1.790179,-0.084969,-0.707294,1.606098,0.115851,-0.309305,-0.186544,0.435896,-0.472844,1.217228,0.764278,-1.166871,-1.733715,0.974494,-2.646635,-0.920948
2024-05-13,0.452975,-0.475939,-0.760634,1.062407,-1.061626,0.519895,2.970903,-0.250716,1.623603,-0.562346,1.402371,-0.108775,-0.323132,-0.035215,0.820313,-1.002642,-1.026293,-0.087308,-1.838911,0.200009,-1.347806,1.629555,-1.628121,1.111764,0.022133
2024-05-14,-0.042665,1.814805,1.768034,-0.628344,0.234375,-0.511176,0.335744,-0.071857,0.599067,-0.465983,-0.475173,-0.119186,-0.185829,1.261304,2.407574,1.830073,1.10189,1.960964,1.847353,1.363335,0.639608,-0.884148,1.19692,1.747853,0.806272
2024-05-15,0.963226,2.622278,0.010757,0.222114,0.283507,-0.17932,1.101793,1.034681,-1.45235,-1.117235,0.200517,-0.424267,-0.684846,0.049506,0.62832,1.38111,1.239529,2.333676,-0.382509,-0.297429,-0.085263,-0.617239,-1.07294,-3.285152,0.4273
2024-05-16,-0.330763,1.056424,-1.061423,0.454087,0.77082,0.698479,0.51359,0.234203,0.981982,0.263154,-0.172105,1.352908,0.337205,0.123628,0.923027,-0.372629,-0.192034,-0.580553,0.597824,0.479358,-1.617591,0.253138,1.758076,0.425037,0.530306
2024-05-17,0.189964,-2.35112,0.511538,0.82597,-0.405576,-0.290503,1.079346,-1.317546,1.237728,-1.34146,-0.048632,-0.871651,0.901943,0.480838,-0.72498,0.229386,-0.551431,-2.002784,-0.484209,0.888929,0.411292,-2.166366,0.39427,2.252955,-0.732126
2024-05-21,0.65938,0.402441,0.466259,0.145249,2.269799,0.5645,0.537033,2.12329,0.599964,0.160379,-0.111388,0.290211,-0.275234,1.27919,-0.493061,-0.533052,0.517776,1.909211,-0.355745,0.738287,1.175399,-0.271502,0.655738,6.318735,-0.453565
2024-05-22,-0.712545,-1.128964,-0.407875,-1.401051,0.888096,-0.48543,-0.147189,-0.43737,0.0926,2.418862,-1.235558,1.823276,0.58306,-0.346735,0.31304,-0.019235,0.099977,-0.533216,-2.112676,1.697098,-0.94368,-0.078227,-0.026587,-1.498499,-0.345648
2024-05-23,-2.146817,-5.729228,-1.421105,3.48579,-1.508681,0.992664,-1.987917,0.512384,2.327491,0.659094,1.698709,1.216751,-0.01133,-0.449926,3.59733,-1.501439,-1.378849,1.735802,1.250223,1.885434,0.897292,1.366849,2.041089,-4.433442,0.713511
2024-05-24,0.614336,3.066723,-0.495455,0.729301,1.37896,0.247801,0.005721,-1.088239,1.996635,-0.397307,0.172562,-0.214543,-1.088439,1.496843,1.112658,2.266799,0.695241,1.933962,-0.264085,-0.227483,-0.168678,-0.741314,-1.15003,2.516592,-0.717346
2024-05-28,-0.793687,1.292647,1.233814,-0.387203,-0.832287,-0.591562,1.117797,0.040509,0.026144,0.248952,-0.490071,-0.572684,-0.717429,-0.180126,0.169769,0.700832,0.160604,3.317185,-1.79019,-0.803818,-0.544452,-0.469158,0.158634,0.198416,0.451539
2024-05-29,0.358627,-1.38541,0.176119,-1.045222,-0.308957,-1.036639,0.267914,-0.944365,-0.638995,-0.327568,-1.170355,-0.986084,1.280848,0.055556,0.659099,-0.063207,0.817499,1.570096,-0.712192,-0.395781,-0.694109,-1.175661,-0.732676,1.148172,-0.704849
2024-05-30,0.277835,-0.684928,-1.097562,1.103705,-0.258194,-2.410798,-1.763697,-1.051265,1.043892,-0.701018,1.522329,-1.06391,-1.085184,0.387794,0.238549,-0.979504,-2.269615,-3.619713,-2.307688,-0.741903,0.541752,-1.082867,-2.768199,0.11759,-2.683739
2024-05-31,0.423108,0.150015,-1.043186,-0.924977,3.333336,0.49138,0.372396,-0.581897,0.826205,-1.017847,0.272813,-0.205705,-0.0703,1.670849,0.904745,0.221125,-0.388721,-2.56576,-1.527288,-0.062882,-0.042138,-1.846258,-1.701034,-0.235293,0.14856
2024-06-03,0.585798,-4.255944,0.360157,2.243012,-0.3996,-0.479218,0.365136,-2.672992,-1.676051,-1.054183,-0.854701,-2.368054,-0.841016,-0.242198,1.082897,1.408063,-0.483722,1.213682,2.212626,1.842546,4.875229,-0.802345,-1.474322,-1.03296,-1.354955
2024-06-04,-0.14899,-1.750179,0.95699,-7.577614,0.151442,-5.876265,0.294318,-1.618864,-4.743094,5.151645,-7.466109,-1.089423,-2.535216,-0.4996,-11.651092,-0.002098,0.882578,0.623071,-17.087718,-6.72708,-13.578594,0.405405,-0.682264,-0.005718,-1.738058
2024-06-05,0.240533,2.529765,0.655187,4.086116,0.351581,3.522858,0.119867,1.795451,3.865332,2.731343,2.179726,2.139053,1.96683,-1.251502,-0.944356,2.190109,1.483931,3.437498,0.202429,-0.087904,-0.126462,0.819428,1.581442,-0.199604,2.683645
2024-06-06,-0.618328,0.797771,1.788171,-1.774182,-0.526182,1.106572,0.47186,3.212703,-0.332294,-1.938458,-0.679783,1.889342,-0.137617,-0.177426,1.295813,0.158221,0.120275,-2.458722,-0.66929,-0.236935,2.118752,1.30653,-0.22079,1.912942,1.329814
2024-06-07,1.150786,0.768353,-0.324495,0.747033,1.272912,2.807722,-1.462862,1.741294,0.787926,0.880523,1.017645,3.551653,1.796475,1.276404,1.946579,-0.594868,-0.551386,0.933459,2.721891,2.901642,1.225758,1.476296,4.542562,0.766474,3.095742
2024-06-10,-1.919756,-1.317085,1.624377,1.265823,0.227378,-2.222757,0.022857,-1.475694,-0.806858,-0.529271,0.698929,-1.675083,-0.704548,0.185703,0.644693,1.769737,0.746405,1.179694,-1.837124,0.098648,-0.281728,-0.931965,-0.604126,-1.289336,-2.692464
2024-06-11,6.97134,-0.959497,0.090879,-0.817799,-1.19502,0.77792,0.226986,0.26667,0.565556,-0.376068,-0.138428,-0.28666,-0.915337,-1.793746,0.80392,1.461532,1.692202,-0.706244,2.510767,-0.839003,-0.053829,0.184658,-0.219414,-1.874422,-0.657351
2024-06-12,2.748716,-0.049901,-0.601002,-0.352315,-0.979898,0.975803,-0.258068,-2.258832,-0.053967,-1.530376,-0.129344,-1.446586,0.406454,-2.280613,0.423238,-1.001964,1.318568,1.738989,-0.899281,0.399654,0.250893,-1.103397,-0.85157,3.605656,-0.230127
2024-06-13,-0.23284,-0.311721,-1.214463,-2.259113,-0.076362,0.58948,-0.539434,-0.24866,-0.063221,-0.022109,-1.323291,-0.070237,-1.510639,0.696753,1.040783,-0.318361,0.165585,0.17003,-0.521587,-0.45856,-0.130175,0.553564,1.379582,-3.142416,0.541668
2024-06-14,-0.63596,0.712937,0.316802,0.008476,0.358064,0.623632,1.475142,-0.907106,0.814395,0.272948,-0.749549,-0.984234,0.034803,1.217029,-0.812263,0.30041,0.978828,1.477376,-0.57762,0.513609,-0.686389,-1.464385,1.147566,-4.192685,-1.546392
2024-06-18,-1.516615,-1.503281,-0.506154,-0.175877,1.086957,-0.411409,-1.157278,0.429748,0.682574,0.256063,0.798961,0.080157,-0.981521,1.233296,-0.507013,-1.004837,-0.749371,3.385697,-1.129243,-0.42525,0.398079,-0.286195,0.962078,-0.911233,2.255719
2024-06-20,-1.986631,3.824921,1.744028,0.764168,0.527911,-0.178667,0.530312,-0.379585,-0.026954,1.025639,0.238291,-0.059357,-0.176869,1.160955,0.264997,-0.059759,-0.134433,-6.452077,0.018403,1.007536,-1.084408,-0.230506,-1.095281,-1.683986,-1.427137
2024-06-21,-1.37839,-0.321486,0.681575,-0.6862,-0.90338,-1.451108,1.485878,-0.967854,-0.424424,-1.361614,-0.421127,-0.79612,-1.270587,-0.208431,-1.915901,-1.72212,0.536455,-0.432664,-0.663112,-1.318181,-1.017876,-0.424615,-0.902147,0.389463,-1.486098
2024-06-24,0.202194,0.312989,-1.985948,-0.235583,0.628615,0.082677,-0.52176,0.208645,1.542199,0.295686,1.338064,0.170541,0.785712,0.540927,0.31957,-0.058095,-0.473538,-4.162607,0.092713,-0.280178,0.144319,0.211357,0.946648,-1.292101,0.091814
2024-06-25,-0.038244,-0.298635,-0.251593,2.997286,-1.005525,-0.373887,2.455185,0.485791,2.408593,-0.293117,2.367011,1.045213,0.070923,-0.010091,0.88008,2.726088,0.602345,4.034653,-1.147725,0.772697,0.62724,0.561958,-0.295969,1.59979,1.284277
2024-06-26,0.827423,-1.905363,3.579073,0.335653,-0.434001,1.247526,0.684444,-0.293518,-0.377643,0.352897,1.331115,-0.019471,0.224585,-0.010131,0.05415,1.277016,0.703787,0.214068,0.318474,4.700735,0.654879,0.295229,-0.845215,5.269648,-0.332091
2024-06-27,-0.274813,1.456934,1.456342,-1.606874,1.421187,0.234264,0.667831,1.386761,0.002951,0.497967,-0.687911,2.268519,0.389203,0.876213,-0.918708,1.032571,0.148174,-0.088639,0.037399,1.10983,0.011847,2.692506,0.314543,1.152841,3.789494
2024-06-28,-2.386805,1.235731,-2.265714,-1.39116,0.075488,-0.690162,-1.177308,-0.572209,-0.812908,0.408041,-2.233091,-0.368831,-0.141005,1.124944,0.238699,-2.500246,-1.350784,-0.834806,1.93309,2.245228,0.242058,-0.348414,0.698097,-0.836882,0.556636
2024-07-01,2.197182,-2.20775,1.917407,-0.871954,0.25056,2.851588,-0.021851,0.262797,1.499997,1.789888,1.021174,2.007057,0.645084,1.286729,-0.244679,-0.053475,1.798691,0.67223,-0.74545,-0.151998,-0.87125,2.425333,1.462151,4.39757,1.824667
2024-07-02,1.906089,4.629397,1.378752,-0.916994,2.325001,-1.50378,1.752267,0.393224,0.90962,-1.186883,-2.169271,1.556829,-1.046514,1.724394,2.586949,1.745345,1.341568,1.271362,0.603951,-0.275562,-2.114926,0.595949,-1.345041,5.651238,1.681471
2024-07-03,0.704547,-0.182706,-1.175356,1.587302,-0.292538,0.957588,0.52475,-0.537273,-1.247905,0.953097,0.396875,0.147694,0.516309,-0.410404,-0.986207,0.708967,0.563082,5.44139,-0.47101,-0.887421,1.32087,-1.36194,-1.770055,5.043487,-0.535159
2024-07-05,2.11595,3.57293,0.67959,1.18318,-1.270463,0.056064,2.55031,-0.236374,-2.189912,2.045315,0.685716,-0.242211,1.083919,-1.062859,1.507006,5.533614,1.72973,-1.216828,3.949508,2.239638,2.595465,0.044889,-1.880249,0.684523,0.70575
2024-07-08,0.321463,2.166958,-0.374925,0.221788,0.049262,-0.653606,-0.458133,0.353405,-0.604757,1.060543,0.50045,1.128967,1.941858,0.063405,-0.222524,-2.402502,-0.066445,0.556906,3.15517,0.7489,-0.407095,-0.716063,-1.491887,2.111338,0.979569
2024-07-09,0.329048,-0.488844,-0.030089,0.420563,1.619234,-0.587916,-0.698861,-0.149997,0.707692,0.115958,1.076971,-0.165673,1.117069,0.972621,0.441099,-0.702576,-1.597429,0.790179,-1.113689,-0.458497,0.162805,0.012547,1.424287,4.513939,-0.551471
2024-07-10,1.604881,2.205679,-0.105003,0.580133,1.114348,-0.184634,1.073222,-1.381361,-0.236202,1.141029,-0.762327,-0.528063,-0.495917,0.80528,-0.949784,0.734758,1.090586,0.656573,-0.51719,-0.67555,-1.290545,-1.871377,0.225313,0.175046,-1.007396
2024-07-11,-1.650889,-1.157171,-2.518863,-0.330506,0.095765,-1.941329,-2.254411,-0.204619,-0.126231,-0.311422,-0.633853,-0.199278,1.922224,0.601324,-1.062839,-3.426322,-1.788414,-6.151012,1.583333,-0.431495,0.269193,-0.185705,0.050821,-8.458029,-0.484449
2024-07-12,0.707669,-0.225252,-0.159136,1.808488,0.241018,0.105044,-0.0054,1.973853,0.043154,0.816993,-0.242738,1.889881,0.087212,0.460786,0.533061,0.222996,-0.171681,0.764082,0.09779,0.771535,0.350181,5.124377,-1.106856,5.271413,2.779821
2024-07-15,-0.879568,-2.504741,-0.945722,-0.702514,0.095582,0.622502,0.870647,-0.658229,-0.086235,-0.292997,-0.255456,-1.109368,0.947611,1.380376,-0.50136,-0.495358,0.1456,-1.623771,3.431691,-0.450309,2.518316,-1.569988,-0.541376,-1.300934,-1.270067
2024-07-16,-0.076593,-1.19094,-1.313969,-0.263869,3.786455,-0.295202,-1.836039,0.290738,-0.0617,2.380091,0.80488,0.433497,0.453124,1.723807,-0.261925,-2.334993,-1.034744,-1.619435,-0.293576,-1.082523,-0.181341,0.154607,0.188977,0.489601,-0.382658
2024-07-18,-2.648952,-4.675356,-3.080329,0.723079,-1.398443,0.892563,-2.330561,2.342672,0.422889,1.422219,1.247066,2.271672,1.565869,-2.620233,0.445054,0.178949,-0.89346,-0.623719,2.030146,0.677351,1.464823,3.739178,0.901658,-0.74077,2.991649
2024-07-19,-0.226852,-2.118041,1.098601,-1.018653,0.093329,-2.4993,-0.682022,-0.990373,-0.538363,-0.438116,0.373796,-2.768441,0.753712,-0.672348,-0.890167,0.153344,0.925878,-2.0108,-4.009011,-1.945143,-0.631288,-0.347431,-0.093501,-3.466644,-3.91447
2024-07-22,-1.343548,1.063347,-1.324323,-0.066231,-0.797374,-0.688838,0.598041,-0.723908,1.58009,1.09399,0.092744,0.594392,-1.696165,-0.085531,0.927335,0.168525,0.260303,2.650604,0.249996,-2.379245,-0.527543,-0.293029,0.136922,2.989225,-2.917469
2024-07-23,0.285243,-0.613099,1.254751,-1.959643,0.45002,-2.983848,-0.142823,1.547012,-1.769295,0.741081,-1.160216,1.486189,5.4978,-0.326984,-3.584861,-0.234769,0.214015,-0.15475,-1.84346,-0.87275,-2.163078,0.451788,6.505176,-2.847004,-1.466538
2024-07-24,-2.437503,-5.297274,-1.293665,-1.872676,-0.212867,-0.344641,-0.558756,-0.646176,-0.25495,-1.126272,-0.163265,-0.1932,-0.393145,-0.458128,-0.83263,-2.33745,-2.622322,-4.128554,2.076346,0.720535,-1.411712,0.437318,0.242072,-4.183299,-0.477611
2024-07-25,-0.657739,-3.991115,-1.672953,-2.008331,-0.809139,1.337656,-3.037332,1.121018,1.48148,-0.362529,-0.630442,0.266482,-0.0102,0.009587,2.264761,-2.126237,-2.425372,-0.67233,5.580884,0.769752,0.117994,0.640279,-0.269398,1.591327,2.187501
2024-07-26,-0.338359,-0.235178,1.169688,1.060084,0.216441,1.718335,-0.089736,2.030816,0.819316,-0.475402,1.445374,2.933687,1.649635,1.43376,1.402588,0.323137,1.690573,-2.693868,-1.456165,1.113977,2.10738,0.870117,2.5941,-0.628419,2.901958
2024-07-29,0.58997,-1.019904,-0.348128,-1.040295,-1.651505,-0.167063,0.414616,-0.478599,-0.616096,0.014759,-0.201627,-1.188213,-1.869436,-0.846456,1.998107,-0.887463,-1.123772,-1.847133,-0.269621,0.539041,0.640839,-0.767835,-2.383406,3.201428,-0.681814
2024-07-30,-0.177928,-1.029456,-1.62949,0.506831,0.560291,0.163669,0.029363,0.076734,0.845821,-0.891155,-0.292667,0.323342,-1.289543,0.919198,0.259608,-0.815845,-1.122227,-6.985288,-0.030122,-0.255434,-0.21722,-0.586413,1.264253,-4.146396,-0.553018
